time,open,high,low,close,tick_volume,spread,real_volume
2026-05-14 05:30:00,1.17139,1.17143,1.17127,1.17138,352,2,0
2026-05-14 05:45:00,1.17138,1.17139,1.17112,1.17117,412,2,0
2026-05-14 06:00:00,1.17117,1.1713,1.1709,1.17116,413,2,0
2026-05-14 06:15:00,1.17117,1.17145,1.17111,1.17141,443,2,0
2026-05-14 06:30:00,1.17141,1.17151,1.17132,1.1714,368,2,0
2026-05-14 06:45:00,1.1714,1.17149,1.17119,1.17122,365,2,0
2026-05-14 07:00:00,1.17122,1.17166,1.17109,1.17147,537,1,0
2026-05-14 07:15:00,1.17147,1.17161,1.17137,1.1715200000000001,440,2,0
2026-05-14 07:30:00,1.17143,1.17156,1.17136,1.17151,290,2,0
2026-05-14 07:45:00,1.17151,1.17172,1.17136,1.17144,418,2,0
2026-05-14 08:00:00,1.17144,1.17153,1.17114,1.17121,562,2,0
2026-05-14 08:15:00,1.17122,1.17137,1.17113,1.17132,427,2,0
2026-05-14 08:30:00,1.17132,1.17136,1.17114,1.1712799999999999,419,2,0
2026-05-14 08:45:00,1.1712799999999999,1.1716,1.171,1.17102,686,2,0
2026-05-14 09:00:00,1.1710099999999999,1.17122,1.17065,1.17076,594,0,0
2026-05-14 09:15:00,1.17076,1.17148,1.17065,1.17132,949,2,0
2026-05-14 09:30:00,1.17132,1.17155,1.17105,1.17148,568,2,0
2026-05-14 09:45:00,1.17148,1.17214,1.17141,1.17182,1296,2,0
2026-05-14 10:00:00,1.17182,1.17184,1.1712,1.17134,1057,1,0
2026-05-14 10:15:00,1.17134,1.17136,1.17085,1.17112,899,0,0
2026-05-14 10:30:00,1.17112,1.17161,1.17107,1.17137,782,2,0
2026-05-14 10:45:00,1.17137,1.17157,1.17053,1.17075,804,2,0
2026-05-14 11:00:00,1.17074,1.17099,1.17042,1.1706699999999999,863,0,0
2026-05-14 11:15:00,1.1706699999999999,1.1712799999999999,1.1706699999999999,1.17121,740,1,0
2026-05-14 11:30:00,1.17121,1.17138,1.17083,1.17095,747,0,0
2026-05-14 11:45:00,1.17086,1.17119,1.17084,1.17109,619,0,0
2026-05-14 12:00:00,1.1711,1.17132,1.17088,1.17112,773,0,0
2026-05-14 12:15:00,1.17112,1.17126,1.17088,1.17099,764,2,0
2026-05-14 12:30:00,1.17099,1.17105,1.17051,1.17088,813,1,0
2026-05-14 12:45:00,1.17088,1.17115,1.17066,1.1707,925,1,0
2026-05-14 13:00:00,1.1707,1.17129,1.17059,1.1709100000000001,936,0,0
2026-05-14 13:15:00,1.17093,1.17103,1.17069,1.17093,691,1,0
2026-05-14 13:30:00,1.17093,1.17109,1.17042,1.17058,661,1,0
2026-05-14 13:45:00,1.17058,1.17102,1.17053,1.17085,886,1,0
2026-05-14 14:00:00,1.17085,1.17088,1.17035,1.17075,941,1,0
2026-05-14 14:15:00,1.17075,1.17075,1.17048,1.17068,214,2,0
