open,high,low,close,tick_volume,EMA_20,EMA_50,RSI,MACD,Signal,Histogram
1.17122,1.17137,1.17113,1.17132,427,1.1714005561947527,1.1714000043196324,48.34437086092355,-1.8473455891898638e-05,-1.7233505804594736e-06,-1.6750105311439166e-05
1.17132,1.17136,1.17114,1.17128,419,1.1713890746523954,1.1713952982678821,48.66666666667239,-2.5234687031305825e-05,-6.425617870628744e-06,-1.880906916067708e-05
1.17128,1.1716,1.171,1.17102,686,1.1713539246855005,1.1713805806887496,39.05325443786874,-5.098511385570603e-05,-1.53375170676442e-05,-3.564759678806183e-05
1.17101,1.17122,1.17065,1.17076,594,1.1712973604297385,1.1713562441911518,34.020618556697954,-9.131966348885356e-05,-3.053394635188607e-05,-6.0785717136967494e-05
1.17076,1.17148,1.17065,1.17132,949,1.1712995165792872,1.1713548228503223,53.275109170303345,-7.720776176545208e-05,-3.9868709434599274e-05,-3.73390523308528e-05
1.17132,1.17155,1.17105,1.17148,568,1.171316705476498,1.171359731758153,56.55737704918294,-5.250803521006375e-05,-4.239657458969218e-05,-1.0111460620371576e-05
1.17148,1.17214,1.17141,1.17182,1296,1.17136463828826,1.1713777814931274,58.102766798420355,-5.43550830522932e-06,-3.500436133279961e-05,2.956885302757029e-05
1.17182,1.17184,1.1712,1.17134,1057,1.1713622917846163,1.1713762998659458,49.000000000000746,-6.783978584445904e-06,-2.9360284783128872e-05,2.2576306198682968e-05
1.17134,1.17136,1.17085,1.17112,899,1.1713392163765577,1.1713662488908108,48.35526315789476,-2.5313019645478718e-05,-2.8550831755598843e-05,3.237812110120125e-06
1.17112,1.17161,1.17107,1.17137,782,1.1713421481502189,1.171366395993132,48.35526315789476,-1.9598587204461282e-05,-2.6760382845371332e-05,7.1617956409100506e-06
1.17137,1.17157,1.17053,1.17075,804,1.1712857530882932,1.1713422236012445,39.335180055402205,-6.435681150618322e-05,-3.427966857753371e-05,-3.007714292864951e-05
1.17074,1.17099,1.17042,1.17067,863,1.171227109937027,1.1713158618913917,38.586956521739495,-0.00010507215178257034,-4.843816521854104e-05,-5.663398656402931e-05
1.17067,1.17128,1.17067,1.17121,740,1.171225480419215,1.1713117104446704,47.22891566265109,-9.269730838878942e-05,-5.728999385259072e-05,-3.5407314536198704e-05
1.17121,1.17138,1.17083,1.17095,747,1.1711992441888135,1.17129752572135,46.88995215310832,-0.00010268627942355835,-6.636925096678425e-05,-3.63170284567741e-05
1.17086,1.17119,1.17084,1.17109,619,1.1711888399803552,1.1712893874577677,47.268408551069626,-9.817409115253639e-05,-7.273021900393469e-05,-2.5443872148601704e-05
1.1711,1.17132,1.17088,1.17112,773,1.17118228379175,1.171282744812365,48.09523809523638,-9.112694545709843e-05,-7.640956429456743e-05,-1.4717381162530996e-05
1.17112,1.17126,1.17088,1.17099,764,1.1711639710496786,1.171271264623645,49.63144963144997,-9.49375641234873e-05,-8.011516426035142e-05,-1.482239986313589e-05
1.17099,1.17105,1.17051,1.17088,813,1.1711369261878046,1.1712559209129139,51.53061224489652,-0.00010561611078085953,-8.521535356445304e-05,-2.0400757216406488e-05
1.17088,1.17115,1.17066,1.1707,925,1.1710953141699185,1.1712341200927996,41.242937853110355,-0.00012713786544638062,-9.359985594083856e-05,-3.3538009505542054e-05
1.1707,1.17129,1.17059,1.17091,936,1.1710776652013548,1.1712214095009252,42.06128133704478,-0.00012579863772921307,-0.00010003961229851347,-2.57590254306996e-05
1.17093,1.17103,1.17069,1.17093,691,1.171063601848845,1.1712099816773596,36.39143730886807,-0.00012172034093982376,-0.00010437575802677553,-1.7344582913048223e-05
1.17093,1.17109,1.17042,1.17058,661,1.1710175445299074,1.1711852765135415,37.89808917197358,-0.0001450581956952135,-0.00011251224556046313,-3.254595013475037e-05
1.17058,1.17102,1.17053,1.17085,886,1.1710015879080116,1.1711721284149714,45.76802507837005,-0.00014015129334454812,-0.00011804005511728014,-2.2111238227267983e-05
1.17085,1.17088,1.17035,1.17075,941,1.1709776271548675,1.1711555743594824,39.80263157894607,-0.00014268689642205068,-0.00012296942337823425,-1.9717473043816427e-05
1.17075,1.17075,1.17048,1.17068,214,1.1709492817115468,1.1711369243846006,48.5943775100398,-0.00014863146411592254,-0.00012810183152577192,-2.0529632590150624e-05
